subscription_id,customer_id,tier,start_date,end_date,end_reason
S007135,C06355,Growth,2024-06-01,2025-12-01,Active
S007136,C06356,Starter,2025-12-01,2025-12-01,Active
S007137,C06357,Starter,2024-03-01,2024-10-01,Churn
S007138,C06358,Starter,2023-12-01,2024-04-01,Upgrade
S007139,C06358,Growth,2024-05-01,2025-12-01,Active
S007140,C06359,Starter,2023-09-01,2023-12-01,Upgrade
S007141,C06359,Growth,2024-01-01,2024-01-01,Churn
S007142,C06360,Starter,2024-07-01,2025-12-01,Active
S007143,C06361,Enterprise,2023-10-01,2025-12-01,Active
S007144,C06362,Starter,2024-01-01,2024-09-01,Churn
S007145,C06363,Growth,2025-10-01,2025-12-01,Active
S007146,C06364,Starter,2025-12-01,2025-12-01,Active
S007147,C06365,Growth,2024-05-01,2025-01-01,Churn
S007148,C06366,Starter,2024-05-01,2025-12-01,Active
S007149,C06367,Enterprise,2023-03-01,2025-12-01,Active
S007150,C06368,Growth,2024-05-01,2025-12-01,Active
S007151,C06369,Starter,2024-09-01,2025-12-01,Active
S007152,C06370,Starter,2024-12-01,2025-04-01,Churn
S007153,C06371,Starter,2025-11-01,2025-12-01,Active
S007154,C06372,Starter,2024-07-01,2024-08-01,Upgrade
S007155,C06372,Growth,2024-09-01,2025-12-01,Active
S007156,C06373,Starter,2023-06-01,2023-12-01,Churn
S007157,C06374,Growth,2023-05-01,2025-12-01,Active
S007158,C06375,Growth,2023-05-01,2025-12-01,Active
S007159,C06376,Growth,2025-07-01,2025-12-01,Active
S007160,C06377,Enterprise,2024-07-01,2024-08-01,Churn
S007161,C06378,Growth,2024-01-01,2025-03-01,Upgrade
S007162,C06378,Enterprise,2025-04-01,2025-12-01,Active
S007163,C06379,Growth,2025-06-01,2025-06-01,Upgrade
S007164,C06379,Enterprise,2025-07-01,2025-12-01,Active
S007165,C06380,Starter,2025-10-01,2025-12-01,Active
S007166,C06381,Starter,2023-07-01,2024-01-01,Churn
S007167,C06382,Growth,2024-11-01,2025-12-01,Active
S007168,C06383,Growth,2023-12-01,2025-12-01,Active
S007169,C06384,Starter,2025-04-01,2025-12-01,Active
S007170,C06385,Starter,2024-09-01,2025-12-01,Active
S007171,C06386,Starter,2024-03-01,2025-12-01,Active
S007172,C06387,Starter,2025-10-01,2025-12-01,Active
S007173,C06388,Enterprise,2025-04-01,2025-12-01,Active
S007174,C06389,Starter,2025-04-01,2025-09-01,Churn
S007175,C06390,Starter,2024-10-01,2025-12-01,Active
S007176,C06391,Growth,2023-10-01,2025-12-01,Active
S007177,C06392,Starter,2024-11-01,2025-12-01,Active
S007178,C06393,Starter,2025-10-01,2025-12-01,Active
S007179,C06394,Growth,2023-08-01,2024-04-01,Upgrade
S007180,C06394,Enterprise,2024-05-01,2025-12-01,Active
S007181,C06395,Growth,2025-06-01,2025-12-01,Active
S007182,C06396,Growth,2025-06-01,2025-12-01,Active
S007183,C06397,Starter,2024-05-01,2024-06-01,Upgrade
S007184,C06397,Growth,2024-07-01,2025-12-01,Active
S007185,C06398,Growth,2025-05-01,2025-12-01,Active
S007186,C06399,Starter,2025-05-01,2025-12-01,Active
S007187,C06400,Starter,2023-11-01,2024-11-01,Churn
S007188,C06401,Starter,2025-10-01,2025-12-01,Active
S007189,C06402,Enterprise,2024-04-01,2025-12-01,Active
S007190,C06403,Starter,2023-10-01,2023-10-01,Churn
S007191,C06404,Starter,2025-12-01,2025-12-01,Active
S007192,C06405,Growth,2023-06-01,2024-05-01,Churn
S007193,C06406,Starter,2025-07-01,2025-12-01,Active
S007194,C06407,Growth,2024-09-01,2025-12-01,Active
S007195,C06408,Enterprise,2025-09-01,2025-12-01,Active
S007196,C06409,Growth,2025-08-01,2025-12-01,Active
S007197,C06410,Starter,2023-07-01,2025-12-01,Active
S007198,C06411,Enterprise,2023-10-01,2025-12-01,Active
S007199,C06412,Enterprise,2025-03-01,2025-12-01,Active
S007200,C06413,Growth,2024-04-01,2025-08-01,Downgrade
S007201,C06413,Starter,2025-09-01,2025-12-01,Active
S007202,C06414,Growth,2025-05-01,2025-12-01,Active
S007203,C06415,Enterprise,2025-06-01,2025-12-01,Active
S007204,C06416,Starter,2023-08-01,2025-08-01,Churn
S007205,C06417,Starter,2024-07-01,2024-08-01,Churn
S007206,C06418,Starter,2025-02-01,2025-10-01,Churn
S007207,C06419,Starter,2024-01-01,2024-05-01,Churn
S007208,C06420,Starter,2023-03-01,2023-12-01,Churn
S007209,C06421,Growth,2024-07-01,2025-12-01,Active
S007210,C06422,Starter,2025-09-01,2025-12-01,Active
S007211,C06423,Growth,2025-01-01,2025-12-01,Active
S007212,C06424,Growth,2024-02-01,2025-12-01,Active
S007213,C06425,Growth,2023-09-01,2025-03-01,Downgrade
S007214,C06425,Starter,2025-04-01,2025-12-01,Active
S007215,C06426,Enterprise,2025-06-01,2025-12-01,Active
S007216,C06427,Starter,2023-08-01,2024-06-01,Churn
S007217,C06428,Starter,2023-07-01,2024-04-01,Churn
S007218,C06429,Starter,2023-12-01,2025-12-01,Active
S007219,C06430,Starter,2024-10-01,2025-12-01,Active
S007220,C06431,Starter,2024-07-01,2025-12-01,Active
S007221,C06432,Starter,2025-04-01,2025-12-01,Active
S007222,C06433,Growth,2025-05-01,2025-12-01,Active
S007223,C06434,Growth,2025-09-01,2025-12-01,Active
S007224,C06435,Enterprise,2024-07-01,2025-12-01,Active
S007225,C06436,Growth,2023-12-01,2025-03-01,Upgrade
S007226,C06436,Enterprise,2025-04-01,2025-12-01,Active
S007227,C06437,Growth,2023-08-01,2024-03-01,Churn
S007228,C06438,Growth,2025-03-01,2025-12-01,Active
S007229,C06439,Growth,2025-02-01,2025-12-01,Active
S007230,C06440,Growth,2025-06-01,2025-12-01,Active
S007231,C06441,Growth,2024-03-01,2025-12-01,Active
S007232,C06442,Growth,2025-04-01,2025-12-01,Active
S007233,C06443,Starter,2025-11-01,2025-12-01,Active
S007234,C06444,Growth,2024-09-01,2025-12-01,Active
S007235,C06445,Enterprise,2024-05-01,2024-12-01,Churn
S007236,C06446,Growth,2025-03-01,2025-06-01,Churn
S007237,C06447,Starter,2023-02-01,2025-11-01,Churn
S007238,C06448,Starter,2024-01-01,2025-12-01,Active
S007239,C06449,Starter,2024-03-01,2025-12-01,Active
S007240,C06450,Starter,2025-06-01,2025-12-01,Active
S007241,C06451,Starter,2025-06-01,2025-08-01,Churn
S007242,C06452,Starter,2025-01-01,2025-04-01,Churn
S007243,C06453,Enterprise,2023-09-01,2025-12-01,Active
S007244,C06454,Growth,2024-12-01,2025-02-01,Churn
S007245,C06455,Starter,2023-10-01,2025-12-01,Active
S007246,C06456,Growth,2023-09-01,2025-12-01,Active
S007247,C06457,Starter,2025-05-01,2025-12-01,Active
S007248,C06458,Growth,2025-03-01,2025-12-01,Active
S007249,C06459,Starter,2024-05-01,2025-12-01,Active
S007250,C06460,Growth,2025-03-01,2025-12-01,Active
S007251,C06461,Starter,2023-01-01,2023-04-01,Churn
S007252,C06462,Starter,2023-03-01,2024-01-01,Churn
S007253,C06463,Enterprise,2024-09-01,2025-03-01,Downgrade
S007254,C06463,Growth,2025-04-01,2025-07-01,Churn
S007255,C06464,Growth,2025-05-01,2025-06-01,Upgrade
S007256,C06464,Enterprise,2025-07-01,2025-12-01,Active
S007257,C06465,Starter,2023-06-01,2025-08-01,Upgrade
S007258,C06465,Growth,2025-09-01,2025-12-01,Active
S007259,C06466,Starter,2024-07-01,2025-12-01,Active
S007260,C06467,Growth,2024-04-01,2024-12-01,Churn
S007261,C06468,Growth,2023-08-01,2025-12-01,Active
S007262,C06469,Starter,2023-11-01,2025-12-01,Active
S007263,C06470,Starter,2025-02-01,2025-12-01,Active
S007264,C06471,Enterprise,2025-08-01,2025-12-01,Active
S007265,C06472,Growth,2023-10-01,2025-11-01,Churn
S007266,C06473,Starter,2025-02-01,2025-12-01,Active
S007267,C06474,Growth,2024-03-01,2024-07-01,Upgrade
S007268,C06474,Enterprise,2024-08-01,2025-12-01,Active
S007269,C06475,Enterprise,2024-03-01,2025-12-01,Active
S007270,C06476,Growth,2025-12-01,2025-12-01,Active
S007271,C06477,Starter,2025-06-01,2025-12-01,Active
S007272,C06478,Growth,2024-08-01,2025-04-01,Downgrade
S007273,C06478,Starter,2025-05-01,2025-12-01,Active
S007274,C06479,Starter,2025-08-01,2025-09-01,Churn
S007275,C06480,Growth,2025-09-01,2025-12-01,Active
S007276,C06481,Growth,2025-01-01,2025-12-01,Active
S007277,C06482,Growth,2024-03-01,2025-12-01,Active
S007278,C06483,Starter,2024-04-01,2025-10-01,Upgrade
S007279,C06483,Growth,2025-11-01,2025-12-01,Active
S007280,C06484,Enterprise,2025-03-01,2025-12-01,Active
S007281,C06485,Starter,2024-02-01,2025-12-01,Active
S007282,C06486,Starter,2023-07-01,2025-12-01,Active
S007283,C06487,Starter,2024-05-01,2025-03-01,Upgrade
S007284,C06487,Growth,2025-04-01,2025-12-01,Active
S007285,C06488,Starter,2023-12-01,2024-07-01,Churn
S007286,C06489,Starter,2023-05-01,2024-05-01,Upgrade
S007287,C06489,Growth,2024-06-01,2024-08-01,Churn
S007288,C06490,Starter,2025-01-01,2025-03-01,Upgrade
S007289,C06490,Growth,2025-04-01,2025-12-01,Active
S007290,C06491,Growth,2024-08-01,2025-12-01,Active
S007291,C06492,Starter,2023-11-01,2025-12-01,Active
S007292,C06493,Growth,2025-03-01,2025-09-01,Churn
S007293,C06494,Enterprise,2025-06-01,2025-12-01,Active
S007294,C06495,Growth,2023-12-01,2025-10-01,Churn
S007295,C06496,Starter,2024-05-01,2025-12-01,Active
S007296,C06497,Enterprise,2024-09-01,2025-12-01,Active
S007297,C06498,Starter,2024-06-01,2025-12-01,Active
S007298,C06499,Growth,2023-12-01,2025-12-01,Active
S007299,C06500,Growth,2025-04-01,2025-12-01,Active
S007300,C06501,Growth,2025-05-01,2025-12-01,Active
S007301,C06502,Starter,2024-11-01,2025-12-01,Active
S007302,C06503,Growth,2024-11-01,2025-05-01,Churn
S007303,C06504,Growth,2024-01-01,2024-11-01,Churn
S007304,C06505,Starter,2024-11-01,2025-01-01,Churn
S007305,C06506,Starter,2025-05-01,2025-12-01,Active
S007306,C06507,Starter,2025-05-01,2025-12-01,Active
S007307,C06508,Starter,2023-09-01,2025-10-01,Churn
S007308,C06509,Starter,2025-01-01,2025-01-01,Churn
S007309,C06510,Starter,2025-09-01,2025-12-01,Active
S007310,C06511,Starter,2023-07-01,2024-08-01,Upgrade
S007311,C06511,Growth,2024-09-01,2025-02-01,Downgrade
S007312,C06511,Starter,2025-03-01,2025-04-01,Churn
S007313,C06512,Growth,2025-05-01,2025-12-01,Active
S007314,C06513,Starter,2024-12-01,2025-12-01,Active
S007315,C06514,Growth,2024-05-01,2025-12-01,Active
S007316,C06515,Starter,2024-11-01,2025-05-01,Upgrade
S007317,C06515,Growth,2025-06-01,2025-12-01,Active
S007318,C06516,Growth,2024-05-01,2025-12-01,Active
S007319,C06517,Enterprise,2024-09-01,2025-10-01,Churn
S007320,C06518,Enterprise,2023-07-01,2024-07-01,Churn
S007321,C06519,Starter,2025-11-01,2025-12-01,Active
S007322,C06520,Starter,2024-03-01,2025-07-01,Upgrade
S007323,C06520,Growth,2025-08-01,2025-12-01,Active
S007324,C06521,Growth,2025-02-01,2025-12-01,Active
S007325,C06522,Starter,2024-05-01,2024-05-01,Churn
S007326,C06523,Starter,2025-05-01,2025-11-01,Churn
S007327,C06524,Growth,2024-10-01,2025-12-01,Active
S007328,C06525,Starter,2025-06-01,2025-12-01,Active
S007329,C06526,Starter,2023-07-01,2025-12-01,Active
S007330,C06527,Starter,2024-11-01,2025-12-01,Active
S007331,C06528,Starter,2025-08-01,2025-08-01,Churn
S007332,C06529,Starter,2023-12-01,2025-12-01,Active
S007333,C06530,Growth,2023-11-01,2024-02-01,Upgrade
S007334,C06530,Enterprise,2024-03-01,2025-12-01,Active
S007335,C06531,Starter,2024-03-01,2024-05-01,Churn
S007336,C06532,Starter,2024-09-01,2025-08-01,Churn
S007337,C06533,Growth,2024-11-01,2025-12-01,Active
S007338,C06534,Growth,2023-08-01,2025-12-01,Active
S007339,C06535,Growth,2023-12-01,2025-12-01,Active
S007340,C06536,Starter,2025-04-01,2025-12-01,Active
S007341,C06537,Enterprise,2024-11-01,2025-12-01,Active
S007342,C06538,Starter,2025-09-01,2025-12-01,Active
S007343,C06539,Enterprise,2024-07-01,2025-12-01,Active
S007344,C06540,Enterprise,2025-12-01,2025-12-01,Active
S007345,C06541,Starter,2023-12-01,2025-12-01,Active
S007346,C06542,Starter,2023-09-01,2024-02-01,Churn
S007347,C06543,Starter,2025-05-01,2025-12-01,Active
S007348,C06544,Starter,2024-11-01,2025-12-01,Active
S007349,C06545,Enterprise,2024-03-01,2025-12-01,Active
S007350,C06546,Starter,2025-03-01,2025-12-01,Active
S007351,C06547,Starter,2024-03-01,2025-12-01,Active
S007352,C06548,Enterprise,2024-04-01,2025-12-01,Active
S007353,C06549,Starter,2023-03-01,2024-02-01,Churn
S007354,C06550,Growth,2025-08-01,2025-12-01,Active
S007355,C06551,Starter,2023-07-01,2024-07-01,Upgrade
S007356,C06551,Growth,2024-08-01,2025-12-01,Active
S007357,C06552,Starter,2024-09-01,2025-12-01,Active
S007358,C06553,Starter,2025-06-01,2025-11-01,Upgrade
S007359,C06553,Growth,2025-12-01,2025-12-01,Active
S007360,C06554,Growth,2023-11-01,2025-12-01,Active
S007361,C06555,Starter,2024-11-01,2025-12-01,Active
S007362,C06556,Growth,2024-01-01,2025-11-01,Churn
S007363,C06557,Starter,2025-10-01,2025-10-01,Churn
S007364,C06558,Enterprise,2024-06-01,2025-12-01,Active
S007365,C06559,Starter,2024-04-01,2025-11-01,Churn
S007366,C06560,Growth,2025-07-01,2025-12-01,Active
S007367,C06561,Starter,2025-10-01,2025-12-01,Active
S007368,C06562,Growth,2025-07-01,2025-12-01,Active
S007369,C06563,Starter,2025-01-01,2025-10-01,Churn
S007370,C06564,Starter,2024-09-01,2024-12-01,Churn
S007371,C06565,Starter,2023-02-01,2023-08-01,Churn
S007372,C06566,Starter,2025-06-01,2025-12-01,Active
S007373,C06567,Growth,2024-05-01,2024-09-01,Churn
S007374,C06568,Starter,2024-04-01,2025-12-01,Active
S007375,C06569,Starter,2023-02-01,2023-03-01,Upgrade
S007376,C06569,Growth,2023-04-01,2025-12-01,Active
S007377,C06570,Starter,2024-04-01,2025-02-01,Churn
S007378,C06571,Starter,2024-08-01,2025-04-01,Churn
S007379,C06572,Starter,2024-05-01,2025-12-01,Active
S007380,C06573,Starter,2025-05-01,2025-08-01,Churn
S007381,C06574,Starter,2023-11-01,2023-11-01,Upgrade
S007382,C06574,Growth,2023-12-01,2025-12-01,Active
S007383,C06575,Growth,2025-09-01,2025-12-01,Active
S007384,C06576,Growth,2023-03-01,2025-05-01,Upgrade
S007385,C06576,Enterprise,2025-06-01,2025-12-01,Active
S007386,C06577,Enterprise,2025-09-01,2025-12-01,Active
S007387,C06578,Growth,2025-01-01,2025-01-01,Upgrade
S007388,C06578,Enterprise,2025-02-01,2025-12-01,Active
S007389,C06579,Growth,2025-04-01,2025-12-01,Active
S007390,C06580,Growth,2024-01-01,2025-12-01,Active
S007391,C06581,Starter,2024-06-01,2025-12-01,Active
S007392,C06582,Enterprise,2024-05-01,2025-12-01,Active
S007393,C06583,Starter,2023-05-01,2023-05-01,Churn
S007394,C06584,Enterprise,2025-12-01,2025-12-01,Active
S007395,C06585,Starter,2025-08-01,2025-12-01,Active
S007396,C06586,Growth,2024-05-01,2024-05-01,Churn
S007397,C06587,Starter,2024-05-01,2025-03-01,Churn
S007398,C06588,Enterprise,2024-07-01,2025-12-01,Active
S007399,C06589,Growth,2025-05-01,2025-12-01,Active
S007400,C06590,Starter,2025-11-01,2025-12-01,Active
S007401,C06591,Growth,2024-09-01,2025-12-01,Active
S007402,C06592,Enterprise,2025-05-01,2025-12-01,Active
S007403,C06593,Growth,2024-05-01,2025-12-01,Active
S007404,C06594,Growth,2023-06-01,2023-07-01,Churn
S007405,C06595,Starter,2023-10-01,2023-12-01,Churn
S007406,C06596,Growth,2023-08-01,2025-05-01,Upgrade
S007407,C06596,Enterprise,2025-06-01,2025-12-01,Active
S007408,C06597,Starter,2024-01-01,2025-09-01,Churn
S007409,C06598,Starter,2025-11-01,2025-12-01,Active
S007410,C06599,Starter,2023-08-01,2025-12-01,Active
S007411,C06600,Growth,2024-06-01,2025-12-01,Active
S007412,C06601,Starter,2024-06-01,2025-12-01,Active
S007413,C06602,Starter,2024-01-01,2024-04-01,Upgrade
S007414,C06602,Growth,2024-05-01,2025-12-01,Active
S007415,C06603,Starter,2023-10-01,2025-02-01,Churn
S007416,C06604,Starter,2023-10-01,2024-06-01,Churn
S007417,C06605,Enterprise,2024-01-01,2025-12-01,Active
S007418,C06606,Starter,2025-03-01,2025-12-01,Active
S007419,C06607,Starter,2025-09-01,2025-12-01,Active
S007420,C06608,Growth,2024-10-01,2025-10-01,Upgrade
S007421,C06608,Enterprise,2025-11-01,2025-12-01,Active
S007422,C06609,Starter,2023-09-01,2023-11-01,Churn
S007423,C06610,Growth,2023-10-01,2025-12-01,Active
S007424,C06611,Growth,2023-08-01,2024-08-01,Churn
S007425,C06612,Growth,2024-07-01,2024-08-01,Churn
S007426,C06613,Growth,2025-10-01,2025-12-01,Active
S007427,C06614,Starter,2024-10-01,2025-12-01,Active
S007428,C06615,Starter,2025-12-01,2025-12-01,Active
S007429,C06616,Enterprise,2024-09-01,2025-06-01,Downgrade
S007430,C06616,Growth,2025-07-01,2025-12-01,Active
S007431,C06617,Enterprise,2025-09-01,2025-12-01,Active
S007432,C06618,Starter,2025-10-01,2025-12-01,Active
S007433,C06619,Growth,2023-11-01,2023-11-01,Churn
S007434,C06620,Starter,2025-06-01,2025-12-01,Active
S007435,C06621,Starter,2023-03-01,2023-11-01,Churn
S007436,C06622,Starter,2024-03-01,2025-12-01,Active
S007437,C06623,Starter,2024-06-01,2025-12-01,Active
S007438,C06624,Enterprise,2023-04-01,2025-12-01,Active
S007439,C06625,Starter,2025-10-01,2025-12-01,Active
S007440,C06626,Enterprise,2025-06-01,2025-12-01,Active
S007441,C06627,Growth,2024-09-01,2024-10-01,Churn
S007442,C06628,Starter,2025-03-01,2025-12-01,Active
S007443,C06629,Growth,2024-05-01,2025-12-01,Active
S007444,C06630,Growth,2023-09-01,2025-12-01,Active
S007445,C06631,Starter,2023-08-01,2024-07-01,Churn
S007446,C06632,Enterprise,2023-08-01,2025-12-01,Active
S007447,C06633,Growth,2023-12-01,2025-12-01,Active
S007448,C06634,Starter,2023-05-01,2024-02-01,Churn
S007449,C06635,Starter,2023-02-01,2023-08-01,Churn
S007450,C06636,Starter,2024-08-01,2025-01-01,Upgrade
S007451,C06636,Growth,2025-02-01,2025-12-01,Active
S007452,C06637,Starter,2023-04-01,2024-06-01,Churn
S007453,C06638,Growth,2025-11-01,2025-12-01,Active
S007454,C06639,Growth,2023-04-01,2025-06-01,Upgrade
S007455,C06639,Enterprise,2025-07-01,2025-12-01,Active
S007456,C06640,Starter,2023-02-01,2023-02-01,Upgrade
S007457,C06640,Growth,2023-03-01,2025-01-01,Churn
S007458,C06641,Growth,2024-04-01,2025-05-01,Downgrade
S007459,C06641,Starter,2025-06-01,2025-10-01,Churn
S007460,C06642,Starter,2023-01-01,2025-05-01,Upgrade
S007461,C06642,Growth,2025-06-01,2025-12-01,Active
S007462,C06643,Starter,2025-09-01,2025-12-01,Active
S007463,C06644,Starter,2023-05-01,2024-01-01,Churn
S007464,C06645,Starter,2023-09-01,2024-09-01,Churn
S007465,C06646,Growth,2023-09-01,2025-09-01,Upgrade
S007466,C06646,Enterprise,2025-10-01,2025-12-01,Active
S007467,C06647,Growth,2023-12-01,2024-01-01,Churn
S007468,C06648,Starter,2024-02-01,2025-10-01,Churn
S007469,C06649,Growth,2024-01-01,2025-04-01,Churn
S007470,C06650,Starter,2023-09-01,2025-11-01,Churn
S007471,C06651,Growth,2025-08-01,2025-12-01,Active
S007472,C06652,Starter,2025-02-01,2025-12-01,Active
S007473,C06653,Starter,2023-03-01,2024-11-01,Churn
S007474,C06654,Growth,2023-04-01,2023-10-01,Upgrade
S007475,C06654,Enterprise,2023-11-01,2025-12-01,Active
S007476,C06655,Starter,2025-06-01,2025-12-01,Active
S007477,C06656,Growth,2023-11-01,2025-12-01,Active
S007478,C06657,Enterprise,2023-02-01,2025-12-01,Active
S007479,C06658,Growth,2023-10-01,2025-12-01,Active
S007480,C06659,Growth,2023-09-01,2025-12-01,Active
S007481,C06660,Growth,2025-12-01,2025-12-01,Active
S007482,C06661,Enterprise,2023-12-01,2025-12-01,Active
S007483,C06662,Growth,2023-07-01,2025-12-01,Active
S007484,C06663,Growth,2024-02-01,2025-12-01,Active
S007485,C06664,Enterprise,2025-03-01,2025-12-01,Active
S007486,C06665,Starter,2023-01-01,2025-12-01,Active
S007487,C06666,Growth,2025-02-01,2025-08-01,Upgrade
S007488,C06666,Enterprise,2025-09-01,2025-12-01,Active
S007489,C06667,Starter,2024-08-01,2025-12-01,Active
S007490,C06668,Growth,2023-08-01,2025-09-01,Upgrade
S007491,C06668,Enterprise,2025-10-01,2025-12-01,Active
S007492,C06669,Starter,2025-12-01,2025-12-01,Active
S007493,C06670,Starter,2024-12-01,2025-12-01,Active
S007494,C06671,Starter,2025-02-01,2025-12-01,Active
S007495,C06672,Growth,2023-08-01,2025-07-01,Churn
S007496,C06673,Starter,2025-03-01,2025-11-01,Churn
S007497,C06674,Enterprise,2024-08-01,2024-11-01,Churn
S007498,C06675,Starter,2025-07-01,2025-12-01,Active
S007499,C06676,Starter,2025-12-01,2025-12-01,Active
S007500,C06677,Enterprise,2024-01-01,2025-12-01,Active
S007501,C06678,Starter,2025-12-01,2025-12-01,Active
S007502,C06679,Starter,2025-10-01,2025-12-01,Active
S007503,C06680,Starter,2025-03-01,2025-12-01,Active
S007504,C06681,Starter,2024-11-01,2025-12-01,Active
S007505,C06682,Growth,2025-02-01,2025-09-01,Churn
S007506,C06683,Starter,2023-03-01,2025-12-01,Active
S007507,C06684,Starter,2024-08-01,2025-12-01,Active
S007508,C06685,Growth,2023-06-01,2023-11-01,Churn
S007509,C06686,Starter,2024-04-01,2024-08-01,Upgrade
S007510,C06686,Growth,2024-09-01,2025-12-01,Active
S007511,C06687,Enterprise,2025-06-01,2025-12-01,Active
S007512,C06688,Enterprise,2024-06-01,2025-12-01,Active
S007513,C06689,Starter,2025-08-01,2025-12-01,Active
S007514,C06690,Growth,2023-09-01,2025-11-01,Churn
S007515,C06691,Enterprise,2025-09-01,2025-09-01,Churn
S007516,C06692,Growth,2024-01-01,2025-12-01,Active
