customer_id,signup_date,industry,region,sales_channel,initial_tier,discount_pct
C06353,2024-04-15,Technology,North America,Direct,Enterprise,20
C06354,2023-05-06,Retail,LATAM,Self-Serve,Starter,0
C06355,2024-06-29,Media,North America,Self-Serve,Growth,0
C06356,2025-12-14,Financial Services,North America,Direct,Starter,0
C06357,2024-03-16,Media,North America,Direct,Starter,0
C06358,2023-12-13,Financial Services,EMEA,Partner,Starter,0
C06359,2023-09-04,Manufacturing,North America,Direct,Starter,0
C06360,2024-07-17,Other,North America,Self-Serve,Starter,10
C06361,2023-10-04,Financial Services,LATAM,Self-Serve,Enterprise,15
C06362,2024-01-28,Technology,EMEA,Partner,Starter,0
C06363,2025-10-15,Retail,EMEA,Self-Serve,Growth,0
C06364,2025-12-09,Retail,LATAM,Self-Serve,Starter,0
C06365,2024-05-17,Media,APAC,Direct,Growth,10
C06366,2024-05-25,Technology,APAC,Self-Serve,Starter,0
C06367,2023-03-08,Financial Services,EMEA,Direct,Enterprise,10
C06368,2024-05-03,Other,EMEA,Self-Serve,Growth,10
C06369,2024-09-13,Media,North America,Self-Serve,Starter,10
C06370,2024-12-15,Media,LATAM,Direct,Starter,0
C06371,2025-11-01,Technology,North America,Self-Serve,Starter,0
C06372,2024-07-12,Financial Services,EMEA,Self-Serve,Starter,0
C06373,2023-06-05,Media,LATAM,Partner,Starter,0
C06374,2023-05-19,Healthcare,North America,Direct,Growth,0
C06375,2023-05-06,Other,North America,Self-Serve,Growth,5
C06376,2025-07-11,Technology,EMEA,Direct,Growth,10
C06377,2024-07-04,Financial Services,North America,Self-Serve,Enterprise,15
C06378,2024-01-28,Technology,North America,Partner,Growth,15
C06379,2025-06-07,Technology,APAC,Self-Serve,Growth,5
C06380,2025-10-06,Manufacturing,North America,Direct,Starter,0
C06381,2023-07-03,Retail,North America,Direct,Starter,5
C06382,2024-11-17,Technology,EMEA,Direct,Growth,15
C06383,2023-12-29,Retail,APAC,Self-Serve,Growth,15
C06384,2025-04-28,Manufacturing,North America,Self-Serve,Starter,0
C06385,2024-09-08,Education,North America,Direct,Starter,0
C06386,2024-03-20,Retail,EMEA,Partner,Starter,10
C06387,2025-10-11,Retail,EMEA,Self-Serve,Starter,0
C06388,2025-04-14,Financial Services,LATAM,Direct,Enterprise,25
C06389,2025-04-23,Financial Services,North America,Partner,Starter,10
C06390,2024-10-09,Media,North America,Direct,Starter,10
C06391,2023-10-11,Financial Services,North America,Self-Serve,Growth,10
C06392,2024-11-27,Retail,APAC,Partner,Starter,0
C06393,2025-10-08,Other,APAC,Direct,Starter,0
C06394,2023-08-27,Manufacturing,EMEA,Direct,Growth,10
C06395,2025-06-14,Financial Services,APAC,Self-Serve,Growth,10
C06396,2025-06-19,Technology,APAC,Direct,Growth,0
C06397,2024-05-29,Media,North America,Self-Serve,Starter,0
C06398,2025-05-15,Technology,LATAM,Self-Serve,Growth,0
C06399,2025-05-28,Technology,North America,Partner,Starter,0
C06400,2023-11-12,Technology,EMEA,Self-Serve,Starter,0
C06401,2025-10-27,Healthcare,EMEA,Self-Serve,Starter,0
C06402,2024-04-19,Retail,North America,Direct,Enterprise,15
C06403,2023-10-18,Education,EMEA,Partner,Starter,0
C06404,2025-12-25,Education,LATAM,Direct,Starter,0
C06405,2023-06-15,Technology,North America,Self-Serve,Growth,5
C06406,2025-07-18,Education,North America,Self-Serve,Starter,0
C06407,2024-09-24,Financial Services,North America,Direct,Growth,5
C06408,2025-09-19,Financial Services,North America,Self-Serve,Enterprise,10
C06409,2025-08-10,Manufacturing,North America,Direct,Growth,10
C06410,2023-07-27,Financial Services,North America,Self-Serve,Starter,0
C06411,2023-10-02,Healthcare,EMEA,Direct,Enterprise,20
C06412,2025-03-23,Financial Services,North America,Self-Serve,Enterprise,15
C06413,2024-04-07,Education,North America,Self-Serve,Growth,15
C06414,2025-05-22,Technology,North America,Partner,Growth,20
C06415,2025-06-15,Financial Services,APAC,Direct,Enterprise,30
C06416,2023-08-08,Retail,North America,Self-Serve,Starter,0
C06417,2024-07-01,Healthcare,North America,Partner,Starter,0
C06418,2025-02-24,Healthcare,North America,Self-Serve,Starter,0
C06419,2024-01-28,Other,APAC,Self-Serve,Starter,0
C06420,2023-03-09,Technology,LATAM,Direct,Starter,5
C06421,2024-07-12,Healthcare,North America,Self-Serve,Growth,0
C06422,2025-09-23,Retail,North America,Direct,Starter,10
C06423,2025-01-31,Manufacturing,EMEA,Self-Serve,Growth,0
C06424,2024-02-17,Healthcare,North America,Self-Serve,Growth,10
C06425,2023-09-27,Financial Services,North America,Direct,Growth,10
C06426,2025-06-21,Manufacturing,EMEA,Self-Serve,Enterprise,10
C06427,2023-08-19,Technology,EMEA,Partner,Starter,0
C06428,2023-07-31,Education,North America,Self-Serve,Starter,0
C06429,2023-12-30,Retail,North America,Self-Serve,Starter,5
C06430,2024-10-16,Technology,North America,Partner,Starter,0
C06431,2024-07-13,Financial Services,EMEA,Self-Serve,Starter,0
C06432,2025-04-13,Retail,EMEA,Direct,Starter,0
C06433,2025-05-27,Media,North America,Self-Serve,Growth,15
C06434,2025-09-19,Manufacturing,North America,Direct,Growth,5
C06435,2024-07-29,Retail,APAC,Direct,Enterprise,30
C06436,2023-12-21,Healthcare,EMEA,Self-Serve,Growth,0
C06437,2023-08-29,Other,North America,Self-Serve,Growth,15
C06438,2025-03-01,Healthcare,EMEA,Self-Serve,Growth,10
C06439,2025-02-09,Retail,APAC,Direct,Growth,10
C06440,2025-06-23,Technology,North America,Partner,Growth,15
C06441,2024-03-22,Manufacturing,EMEA,Self-Serve,Growth,0
C06442,2025-04-07,Financial Services,EMEA,Self-Serve,Growth,0
C06443,2025-11-19,Technology,EMEA,Self-Serve,Starter,0
C06444,2024-09-15,Healthcare,North America,Direct,Growth,10
C06445,2024-05-18,Media,North America,Partner,Enterprise,15
C06446,2025-03-14,Healthcare,EMEA,Direct,Growth,0
C06447,2023-02-18,Healthcare,EMEA,Self-Serve,Starter,10
C06448,2024-01-03,Retail,North America,Self-Serve,Starter,0
C06449,2024-03-15,Technology,North America,Self-Serve,Starter,5
C06450,2025-06-04,Manufacturing,EMEA,Self-Serve,Starter,10
C06451,2025-06-20,Other,North America,Direct,Starter,0
C06452,2025-01-27,Technology,EMEA,Partner,Starter,10
C06453,2023-09-28,Media,APAC,Self-Serve,Enterprise,20
C06454,2024-12-18,Technology,North America,Direct,Growth,10
C06455,2023-10-28,Financial Services,LATAM,Self-Serve,Starter,0
C06456,2023-09-04,Technology,North America,Self-Serve,Growth,0
C06457,2025-05-28,Technology,North America,Self-Serve,Starter,0
C06458,2025-03-15,Retail,North America,Partner,Growth,5
C06459,2024-05-28,Media,North America,Partner,Starter,0
C06460,2025-03-01,Financial Services,EMEA,Direct,Growth,5
C06461,2023-01-05,Education,North America,Partner,Starter,5
C06462,2023-03-07,Media,North America,Direct,Starter,0
C06463,2024-09-02,Technology,North America,Partner,Enterprise,15
C06464,2025-05-31,Media,North America,Self-Serve,Growth,15
C06465,2023-06-09,Financial Services,APAC,Self-Serve,Starter,0
C06466,2024-07-04,Healthcare,North America,Partner,Starter,0
C06467,2024-04-15,Technology,APAC,Partner,Growth,20
C06468,2023-08-21,Technology,EMEA,Direct,Growth,10
C06469,2023-11-07,Manufacturing,North America,Direct,Starter,0
C06470,2025-02-25,Financial Services,EMEA,Direct,Starter,0
C06471,2025-08-11,Technology,EMEA,Direct,Enterprise,10
C06472,2023-10-09,Technology,North America,Direct,Growth,0
C06473,2025-02-20,Manufacturing,North America,Direct,Starter,0
C06474,2024-03-31,Manufacturing,North America,Direct,Growth,10
C06475,2024-03-14,Healthcare,APAC,Self-Serve,Enterprise,10
C06476,2025-12-29,Financial Services,North America,Self-Serve,Growth,0
C06477,2025-06-28,Financial Services,EMEA,Self-Serve,Starter,5
C06478,2024-08-13,Manufacturing,LATAM,Direct,Growth,5
C06479,2025-08-09,Retail,North America,Direct,Starter,0
C06480,2025-09-09,Manufacturing,North America,Direct,Growth,0
C06481,2025-01-01,Technology,North America,Partner,Growth,15
C06482,2024-03-12,Manufacturing,North America,Self-Serve,Growth,5
C06483,2024-04-29,Retail,EMEA,Direct,Starter,0
C06484,2025-03-27,Education,North America,Direct,Enterprise,15
C06485,2024-02-14,Retail,LATAM,Partner,Starter,10
C06486,2023-07-30,Technology,EMEA,Partner,Starter,0
C06487,2024-05-31,Healthcare,North America,Self-Serve,Starter,0
C06488,2023-12-27,Manufacturing,APAC,Self-Serve,Starter,0
C06489,2023-05-31,Financial Services,EMEA,Self-Serve,Starter,10
C06490,2025-01-22,Technology,EMEA,Self-Serve,Starter,0
C06491,2024-08-24,Healthcare,APAC,Self-Serve,Growth,0
C06492,2023-11-23,Technology,APAC,Direct,Starter,0
C06493,2025-03-04,Media,APAC,Self-Serve,Growth,0
C06494,2025-06-05,Retail,APAC,Self-Serve,Enterprise,25
C06495,2023-12-11,Other,EMEA,Self-Serve,Growth,0
C06496,2024-05-14,Education,North America,Partner,Starter,0
C06497,2024-09-05,Financial Services,EMEA,Self-Serve,Enterprise,10
C06498,2024-06-23,Manufacturing,North America,Self-Serve,Starter,5
C06499,2023-12-22,Manufacturing,APAC,Self-Serve,Growth,5
C06500,2025-04-27,Financial Services,EMEA,Partner,Growth,15
C06501,2025-05-10,Media,LATAM,Direct,Growth,5
C06502,2024-11-02,Healthcare,North America,Self-Serve,Starter,10
C06503,2024-11-15,Manufacturing,North America,Direct,Growth,5
C06504,2024-01-01,Retail,EMEA,Self-Serve,Growth,15
C06505,2024-11-07,Retail,North America,Self-Serve,Starter,0
C06506,2025-05-31,Technology,North America,Self-Serve,Starter,0
C06507,2025-05-14,Retail,North America,Partner,Starter,0
C06508,2023-09-05,Media,EMEA,Partner,Starter,0
C06509,2025-01-13,Financial Services,North America,Self-Serve,Starter,5
C06510,2025-09-21,Retail,North America,Self-Serve,Starter,0
C06511,2023-07-14,Technology,North America,Direct,Starter,0
C06512,2025-05-21,Financial Services,North America,Partner,Growth,5
C06513,2024-12-23,Technology,LATAM,Direct,Starter,0
C06514,2024-05-17,Healthcare,EMEA,Partner,Growth,15
C06515,2024-11-16,Retail,North America,Partner,Starter,0
C06516,2024-05-03,Healthcare,EMEA,Direct,Growth,5
C06517,2024-09-26,Healthcare,EMEA,Partner,Enterprise,15
C06518,2023-07-16,Financial Services,EMEA,Direct,Enterprise,15
C06519,2025-11-24,Manufacturing,APAC,Self-Serve,Starter,5
C06520,2024-03-16,Technology,North America,Self-Serve,Starter,0
C06521,2025-02-05,Financial Services,North America,Self-Serve,Growth,5
C06522,2024-05-23,Media,EMEA,Partner,Starter,5
C06523,2025-05-25,Media,North America,Self-Serve,Starter,10
C06524,2024-10-28,Other,North America,Self-Serve,Growth,15
C06525,2025-06-15,Education,North America,Self-Serve,Starter,10
C06526,2023-07-11,Technology,North America,Self-Serve,Starter,10
C06527,2024-11-26,Healthcare,North America,Partner,Starter,0
C06528,2025-08-28,Manufacturing,North America,Partner,Starter,0
C06529,2023-12-24,Education,North America,Partner,Starter,0
C06530,2023-11-01,Media,North America,Direct,Growth,10
C06531,2024-03-09,Education,EMEA,Direct,Starter,0
C06532,2024-09-24,Manufacturing,North America,Self-Serve,Starter,0
C06533,2024-11-19,Manufacturing,North America,Self-Serve,Growth,10
C06534,2023-08-24,Manufacturing,North America,Self-Serve,Growth,10
C06535,2023-12-25,Healthcare,North America,Self-Serve,Growth,10
C06536,2025-04-26,Media,APAC,Self-Serve,Starter,10
C06537,2024-11-28,Retail,APAC,Partner,Enterprise,25
C06538,2025-09-15,Financial Services,EMEA,Self-Serve,Starter,0
C06539,2024-07-25,Financial Services,North America,Partner,Enterprise,20
C06540,2025-12-21,Manufacturing,North America,Self-Serve,Enterprise,15
C06541,2023-12-06,Technology,LATAM,Self-Serve,Starter,5
C06542,2023-09-08,Technology,North America,Self-Serve,Starter,0
C06543,2025-05-08,Retail,North America,Self-Serve,Starter,5
C06544,2024-11-10,Manufacturing,EMEA,Direct,Starter,10
C06545,2024-03-11,Financial Services,APAC,Direct,Enterprise,20
C06546,2025-03-06,Other,EMEA,Self-Serve,Starter,10
C06547,2024-03-11,Technology,EMEA,Self-Serve,Starter,0
C06548,2024-04-05,Healthcare,North America,Direct,Enterprise,15
C06549,2023-03-13,Retail,EMEA,Self-Serve,Starter,0
C06550,2025-08-21,Retail,North America,Self-Serve,Growth,10
C06551,2023-07-02,Technology,North America,Self-Serve,Starter,0
C06552,2024-09-04,Education,APAC,Self-Serve,Starter,5
C06553,2025-06-08,Financial Services,LATAM,Direct,Starter,0
C06554,2023-11-26,Financial Services,North America,Partner,Growth,5
C06555,2024-11-25,Media,EMEA,Direct,Starter,5
C06556,2024-01-09,Education,North America,Partner,Growth,15
C06557,2025-10-29,Retail,North America,Direct,Starter,10
C06558,2024-06-24,Education,North America,Self-Serve,Enterprise,15
C06559,2024-04-23,Media,EMEA,Direct,Starter,0
C06560,2025-07-14,Technology,EMEA,Direct,Growth,10
C06561,2025-10-03,Financial Services,LATAM,Self-Serve,Starter,10
C06562,2025-07-27,Manufacturing,EMEA,Direct,Growth,0
C06563,2025-01-24,Education,APAC,Direct,Starter,0
C06564,2024-09-05,Technology,North America,Self-Serve,Starter,5
C06565,2023-02-20,Technology,North America,Direct,Starter,0
C06566,2025-06-25,Manufacturing,APAC,Self-Serve,Starter,0
C06567,2024-05-18,Retail,North America,Direct,Growth,0
C06568,2024-04-10,Technology,North America,Self-Serve,Starter,0
C06569,2023-02-11,Technology,EMEA,Self-Serve,Starter,0
C06570,2024-04-02,Technology,LATAM,Direct,Starter,10
C06571,2024-08-29,Retail,APAC,Direct,Starter,10
C06572,2024-05-24,Healthcare,North America,Self-Serve,Starter,0
C06573,2025-05-09,Media,EMEA,Direct,Starter,10
C06574,2023-11-29,Healthcare,North America,Self-Serve,Starter,0
C06575,2025-09-07,Technology,North America,Direct,Growth,10
C06576,2023-03-22,Manufacturing,North America,Self-Serve,Growth,5
C06577,2025-09-07,Healthcare,North America,Direct,Enterprise,20
C06578,2025-01-27,Manufacturing,North America,Self-Serve,Growth,0
C06579,2025-04-30,Technology,North America,Partner,Growth,5
C06580,2024-01-23,Other,APAC,Direct,Growth,15
C06581,2024-06-28,Healthcare,APAC,Self-Serve,Starter,5
C06582,2024-05-16,Manufacturing,North America,Direct,Enterprise,15
C06583,2023-05-16,Media,LATAM,Direct,Starter,0
C06584,2025-12-04,Other,APAC,Self-Serve,Enterprise,10
C06585,2025-08-26,Retail,North America,Self-Serve,Starter,0
C06586,2024-05-03,Financial Services,North America,Self-Serve,Growth,0
C06587,2024-05-08,Technology,North America,Self-Serve,Starter,0
C06588,2024-07-23,Healthcare,North America,Self-Serve,Enterprise,25
C06589,2025-05-25,Education,North America,Direct,Growth,10
C06590,2025-11-09,Retail,North America,Direct,Starter,10
C06591,2024-09-26,Media,North America,Partner,Growth,5
C06592,2025-05-27,Manufacturing,North America,Self-Serve,Enterprise,10
C06593,2024-05-22,Education,North America,Partner,Growth,15
C06594,2023-06-06,Retail,North America,Self-Serve,Growth,5
C06595,2023-10-12,Technology,LATAM,Direct,Starter,10
C06596,2023-08-20,Education,North America,Direct,Growth,5
C06597,2024-01-05,Healthcare,APAC,Direct,Starter,0
C06598,2025-11-01,Media,EMEA,Self-Serve,Starter,0
C06599,2023-08-09,Healthcare,APAC,Direct,Starter,5
C06600,2024-06-01,Technology,North America,Partner,Growth,20
C06601,2024-06-27,Manufacturing,North America,Direct,Starter,0
C06602,2024-01-10,Manufacturing,North America,Direct,Starter,0
C06603,2023-10-18,Technology,North America,Self-Serve,Starter,5
C06604,2023-10-27,Media,North America,Self-Serve,Starter,5
C06605,2024-01-03,Financial Services,EMEA,Self-Serve,Enterprise,15
C06606,2025-03-02,Technology,North America,Partner,Starter,0
C06607,2025-09-03,Technology,North America,Partner,Starter,0
C06608,2024-10-01,Technology,APAC,Partner,Growth,15
C06609,2023-09-06,Financial Services,North America,Self-Serve,Starter,10
C06610,2023-10-11,Healthcare,North America,Partner,Growth,5
C06611,2023-08-30,Retail,North America,Self-Serve,Growth,0
C06612,2024-07-30,Education,North America,Self-Serve,Growth,5
C06613,2025-10-13,Media,APAC,Direct,Growth,10
C06614,2024-10-28,Retail,EMEA,Direct,Starter,0
C06615,2025-12-09,Technology,EMEA,Self-Serve,Starter,0
C06616,2024-09-09,Healthcare,North America,Partner,Enterprise,25
C06617,2025-09-19,Retail,North America,Direct,Enterprise,10
C06618,2025-10-12,Technology,North America,Self-Serve,Starter,5
C06619,2023-11-10,Technology,North America,Self-Serve,Growth,15
C06620,2025-06-13,Media,North America,Direct,Starter,0
C06621,2023-03-27,Technology,EMEA,Self-Serve,Starter,10
C06622,2024-03-14,Other,LATAM,Direct,Starter,0
C06623,2024-06-08,Technology,APAC,Self-Serve,Starter,5
C06624,2023-04-23,Financial Services,EMEA,Direct,Enterprise,25
C06625,2025-10-16,Healthcare,North America,Self-Serve,Starter,0
C06626,2025-06-11,Healthcare,North America,Direct,Enterprise,15
C06627,2024-09-05,Technology,North America,Self-Serve,Growth,0
C06628,2025-03-09,Manufacturing,North America,Self-Serve,Starter,10
C06629,2024-05-20,Financial Services,North America,Partner,Growth,20
C06630,2023-09-29,Financial Services,APAC,Direct,Growth,0
C06631,2023-08-22,Education,North America,Direct,Starter,10
C06632,2023-08-24,Other,North America,Direct,Enterprise,30
C06633,2023-12-22,Financial Services,North America,Self-Serve,Growth,0
C06634,2023-05-22,Media,APAC,Partner,Starter,10
C06635,2023-02-13,Financial Services,EMEA,Direct,Starter,5
C06636,2024-08-29,Technology,APAC,Self-Serve,Starter,0
C06637,2023-04-10,Retail,North America,Self-Serve,Starter,10
C06638,2025-11-01,Financial Services,North America,Partner,Growth,5
C06639,2023-04-16,Manufacturing,North America,Partner,Growth,15
C06640,2023-02-13,Healthcare,EMEA,Partner,Starter,0
C06641,2024-04-08,Media,EMEA,Self-Serve,Growth,10
C06642,2023-01-22,Financial Services,EMEA,Self-Serve,Starter,0
C06643,2025-09-27,Retail,EMEA,Direct,Starter,0
C06644,2023-05-01,Financial Services,North America,Self-Serve,Starter,0
C06645,2023-09-01,Media,North America,Self-Serve,Starter,10
C06646,2023-09-29,Manufacturing,North America,Self-Serve,Growth,15
C06647,2023-12-26,Manufacturing,APAC,Self-Serve,Growth,5
C06648,2024-02-13,Healthcare,North America,Self-Serve,Starter,5
C06649,2024-01-18,Retail,North America,Direct,Growth,10
C06650,2023-09-27,Other,EMEA,Self-Serve,Starter,5
C06651,2025-08-06,Technology,APAC,Self-Serve,Growth,5
C06652,2025-02-13,Technology,APAC,Direct,Starter,0
C06653,2023-03-23,Media,North America,Self-Serve,Starter,5
C06654,2023-04-17,Technology,North America,Self-Serve,Growth,0
C06655,2025-06-29,Manufacturing,LATAM,Direct,Starter,0
C06656,2023-11-10,Financial Services,EMEA,Direct,Growth,5
C06657,2023-02-14,Financial Services,North America,Self-Serve,Enterprise,20
C06658,2023-10-30,Education,North America,Self-Serve,Growth,10
C06659,2023-09-18,Financial Services,LATAM,Self-Serve,Growth,0
